Account address,Show boosts,Notify on new posts,Languages,Display name,Bio,Local URL,URL,Local URL,Avatar URL
katiephang@mstdn.social,true,false,,Katie Phang,"<p>Host of “The Katie Phang Show” on MSNBC and Peacock | Legal Contributor, NBC and MSNBC | Mom to Charlotte 👧🏻 and Lola  🐶 | <a href=""https://mstdn.social/tags/ProtectDemocracy"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>ProtectDemocracy</span></a></p>",https://infosec.exchange/@katiephang@mstdn.social,https://mstdn.social/@katiephang,https://infosec.exchange/@katiephang@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/286/743/184/664/602/original/2955671851b56801.jpeg
scottjshapiro@mastodon.social,true,false,,Scott Shapiro,"<p>Southmayd Prof @YaleLawSch + Philosophy <span class=""h-card"" translate=""no""><a href=""https://mastodon.social/@yale"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>yale</span></a></span>. Ed, @LegalTheory + Stanford Encyclopedia of Phil. ""Fancy Bear Goes Phishing""—forthcoming, May 23, 2023</p>",https://infosec.exchange/@scottjshapiro@mastodon.social,https://mastodon.social/@scottjshapiro,https://infosec.exchange/@scottjshapiro@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/286/206/509/321/242/original/ccd56e61e7868162.jpeg
kairyssdal@mastodon.world,true,false,,Kai Ryssdal,"<p>Dad, husband, host of <span class=""h-card"" translate=""no""><a href=""https://mastodon.world/@marketplace"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>marketplace</span></a></span> &amp; Make Me Smart. Craft beer - IPAs. Soccer referee, runner, mountain biker. History buff. Veteran. kryssdal@marketplace.org</p>",https://infosec.exchange/@kairyssdal@mastodon.world,https://mastodon.world/@kairyssdal,https://infosec.exchange/@kairyssdal@mastodon.world,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/285/710/398/365/068/original/467577fd6b30d5c1.png
couts@mastodon.social,true,false,,Andrew Couts,"<p>Security Editor at WIRED | he/him | Before: Executive Editor of Gizmodo | I like to think about journalism, ethics, and truth. | Mostly dogs tho.</p>",https://infosec.exchange/@couts@mastodon.social,https://mastodon.social/@couts,https://infosec.exchange/@couts@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/272/731/034/543/152/original/9d7cce41f6239a32.jpg
daveyalba@mastodon.social,true,false,,Davey Alba,"<p>Bloomberg tech reporter / Google, Big Tech, misinfo / daveyalba.com / ask for my Signal / I take tips in Tagalog and yes I will go to lunch at Jollibee with you</p>",https://infosec.exchange/@daveyalba@mastodon.social,https://mastodon.social/@daveyalba,https://infosec.exchange/@daveyalba@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/266/302/803/877/956/original/05ff7d1f9c951b8e.jpg
zackwhittaker@mastodon.social,true,false,,Zack Whittaker,"<p>Security editor, TechCrunch<br>zack.whittaker@techcrunch.com<br>Signal: +1 646.755.8849<br>New York, NY</p>",https://infosec.exchange/@zackwhittaker@mastodon.social,https://mastodon.social/@zackwhittaker,https://infosec.exchange/@zackwhittaker@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/262/051/115/571/476/original/851fb77fa96610df.jpg
jayrosen_nyu@mastodon.social,true,false,,Jay Rosen,"<p>I teach journalism at NYU, critique the press, try to suggest reforms. PressThink is the name of my subject and my site. ""Chill before serving"" is my social media motto. Elvis Costello's version of ""What's so funny 'bout peace, love, and understanding"" is my theme song.    </p><p>jr3@nyu.edu</p>",https://infosec.exchange/@jayrosen_nyu@mastodon.social,https://mastodon.social/@jayrosen_nyu,https://infosec.exchange/@jayrosen_nyu@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/258/477/626/535/284/original/f8efc5ede5923b8e.jpg
Sheril@mastodon.social,true,false,,Sheril Kirshenbaum,"<p>Author. Scientist. Host of PBS Serving Up Science. Sustainability, Politics &amp; Science Communication at Michigan State. <a href=""https://mastodon.social/tags/HistoryRemix"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>HistoryRemix</span></a> for stories of diverse trailblazers in science &amp; the arts. <a href=""https://mastodon.social/tags/SharedPlanet"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>SharedPlanet</span></a> to explore biodiversity</p>",https://infosec.exchange/@Sheril@mastodon.social,https://mastodon.social/@Sheril,https://infosec.exchange/@Sheril@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/256/499/724/498/697/original/9ae3a4fee6a81a70.jpeg
klonick@mastodon.social,true,false,,Kate Klonick,"<p>2023-2024 Fulbright-Schuma  • Prof @StJohnsLaw • Fellow <span class=""h-card"" translate=""no""><a href=""https://mastodon.social/@YaleISP"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>YaleISP</span></a></span> <span class=""h-card"" translate=""no""><a href=""https://mastodon.social/@brookingsinst"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>brookingsinst</span></a></span> • Online speech &amp; governance • Co-host @inlieuoffunshow</p>",https://infosec.exchange/@klonick@mastodon.social,https://mastodon.social/@klonick,https://infosec.exchange/@klonick@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/246/796/856/542/214/original/c88aae32ab3f8128.png
willoremus@mastodon.social,true,false,,Will Oremus,<p>I write about tech and its discontents for the Washington Post.</p>,https://infosec.exchange/@willoremus@mastodon.social,https://mastodon.social/@willoremus,https://infosec.exchange/@willoremus@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/109/244/255/899/082/700/original/636f1987b84bda79.png
PCMag@mastodon.social,true,false,,PCMag,"<p>For 40 years, your independent guide to technology with expert reviews, advice, news, and video. Full site at PCMag.com</p>",https://infosec.exchange/@PCMag@mastodon.social,https://mastodon.social/@PCMag,https://infosec.exchange/@PCMag@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/108/692/735/225/122/380/original/c0187daac52c6aa4.jpeg
tek@todon.eu,true,false,,Etienne / Tek,"<p>Technologist @ Human Rights Watch<br>Malware, Threat Intelligence, Disinformation, Human Rights and silly memes.<br>Lives in France, may tweet in French sometimes.</p>",https://infosec.exchange/@tek@todon.eu,https://todon.eu/@tek,https://infosec.exchange/@tek@todon.eu,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/108/193/674/524/803/820/original/e2838e157da90430.jpg
meidaslisa@mastodon.social,true,false,,MeidasLisa,"<p>Save Gaia ~ Save Democracy ~Artist<br>     <a href=""https://mastodon.social/tags/MiedasMighty"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>MiedasMighty</span></a>  @MeidasTouch <br>Plz don't eat or wear animals skin; cruel</p>",https://infosec.exchange/@meidaslisa@mastodon.social,https://mastodon.social/@meidaslisa,https://infosec.exchange/@meidaslisa@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/108/144/774/824/286/787/original/513d502046e4aeef.jpg
mikaelthalen@mastodon.social,true,false,,Mikael Thalen,<p>Staff writer covering all things tech at the Daily Dot • mikael.thalen@dailydot.com • mikaelthalen@protonmail.ch • Signal: +1-562-784-8506</p>,https://infosec.exchange/@mikaelthalen@mastodon.social,https://mastodon.social/@mikaelthalen,https://infosec.exchange/@mikaelthalen@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/107/139/709/789/313/137/original/c3ee95913c2026ce.jpg
Tibor@mastodon.social,true,false,,Tibor Martini,"<p>Journalist, Dev, Data • created <a href=""https://www.movetodon.org"" rel=""nofollow noopener noreferrer"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">movetodon.org</span><span class=""invisible""></span></a> • Teamleiter Social Media <span class=""h-card"" translate=""no""><a href=""https://mstdn.social/@stern"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>stern</span></a></span> ✨ • Interessiert an: Politik, Wirtschaft, Technik, Fotografie • @werderbremen-Fan • 🇪🇺🇩🇪🇺🇸🇮🇱</p>",https://infosec.exchange/@Tibor@mastodon.social,https://mastodon.social/@Tibor,https://infosec.exchange/@Tibor@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/183/205/original/3668a8d9bab747f1.png
washingtonpost@mstdn.social,true,false,,The Washington Post,"<p>Breaking news, analysis, and opinion. </p><p>Founded in 1877.</p><p><a href=""https://mstdn.social/tags/News"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>News</span></a></p>",https://infosec.exchange/@washingtonpost@mstdn.social,https://mstdn.social/@washingtonpost,https://infosec.exchange/@washingtonpost@mstdn.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/181/267/original/ea9c425b816e159e.jpg
pluralistic@mamot.fr,true,false,,Cory Doctorow's linkblog,"<p>By Cory Doctorow (GPG 0xBF3D9110957E5F4C)<br><span class=""h-card""><a href=""https://mamot.fr/@doctorow"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>doctorow</span></a></span>.</p><p>Archived at pluralistic.net</p><p>I post long threads. If you don't like these in your timeline but want to read them, I suggest unfollowing me here and subscribing to my RSS, or my newsletter, or any of my various long-form feeds. Links at <a href=""https://pluralistic.net"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">pluralistic.net</span><span class=""invisible""></span></a>.</p>",https://infosec.exchange/@pluralistic@mamot.fr,https://mamot.fr/@pluralistic,https://infosec.exchange/@pluralistic@mamot.fr,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/170/637/original/aec65bae3b28310d.jpg
kashhill@mastodon.social,true,false,,Kashmir Hill,<p>Kash Hill is a tech reporter at The New York Times. She has a book coming! YOUR FACE BELONGS TO US: A SECRETIVE STARTUP'S QUEST TO END PRIVACY AS WE KNOW IT</p>,https://infosec.exchange/@kashhill@mastodon.social,https://mastodon.social/@kashhill,https://infosec.exchange/@kashhill@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/144/269/original/80d1bdecb81b5f96.jpg
taylorlorenz@mastodon.social,true,false,,Taylor Lorenz,"<p>Technology columnist at The Washington Post. Previously tech reporter at The New York Times and The Atlantic News and opinions about <a href=""https://mastodon.social/tags/technology"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>technology</span></a>, <a href=""https://mastodon.social/tags/internetculture"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>internetculture</span></a>, <a href=""https://mastodon.social/tags/media"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>media</span></a>, <a href=""https://mastodon.social/tags/news"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>news</span></a>, <a href=""https://mastodon.social/tags/tech"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>tech</span></a>, <a href=""https://mastodon.social/tags/twitter"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>twitter</span></a> <a href=""https://mastodon.social/tags/journalist"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>journalist</span></a></p>",https://infosec.exchange/@taylorlorenz@mastodon.social,https://mastodon.social/@taylorlorenz,https://infosec.exchange/@taylorlorenz@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/113/312/original/7c983ab717c6f961.png
dphiffer@social.coop,true,false,,Dan Phiffer,"<p>Web developer at <span class=""h-card""><a href=""https://newsie.social/@themarkup"" class=""u-url mention"" rel=""nofollow noopener noreferrer"" target=""_blank"">@<span>themarkup</span></a></span>. Unit Chair of The Markup Union. He/him.</p>",https://infosec.exchange/@dphiffer@social.coop,https://social.coop/@dphiffer,https://infosec.exchange/@dphiffer@social.coop,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/029/393/original/61392320156025ed.jpg
eloquence@social.coop,true,false,,Erik Moeller,"<p>Professional:<br>Engineering, <a href=""https://freedom.press"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">freedom.press</span><span class=""invisible""></span></a></p><p>Personal:<br><a href=""https://lib.reviews"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class="""">lib.reviews</span><span class=""invisible""></span></a> and other free/open projects.</p><p>Opinions my own :-)</p>",https://infosec.exchange/@eloquence@social.coop,https://social.coop/@eloquence,https://infosec.exchange/@eloquence@social.coop,https://media.infosec.exchange/infosecmediaeu/accounts/avatars/000/018/421/original/46edf5465daa614f.jpeg
caseynewton@mastodon.social,true,false,,Casey Newton,<p>Email salesman at Platformer and podcast co-host at Hard Fork. casey@platformer.news</p>,https://infosec.exchange/@caseynewton@mastodon.social,https://mastodon.social/@caseynewton,https://infosec.exchange/@caseynewton@mastodon.social,https://media.infosec.exchange/infosecmediaeu/cache/accounts/avatars/000/002/004/original/580967a83c522627.png
nixCraft@mastodon.social,true,false,,nixCraft 🐧,"<p>Enjoy <a href=""https://mastodon.social/tags/Linux"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Linux</span></a>, <a href=""https://mastodon.social/tags/macOS"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>macOS</span></a>, <a href=""https://mastodon.social/tags/FreeBSD"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>FreeBSD</span></a> &amp; <a href=""https://mastodon.social/tags/Unix"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Unix</span></a> like systems? <a href=""https://mastodon.social/tags/Opensource"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Opensource</span></a> software &amp; <a href=""https://mastodon.social/tags/programming"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>programming</span></a>? Enjoy <a href=""https://mastodon.social/tags/Sysadmin"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>Sysadmin</span></a> &amp; <a href=""https://mastodon.social/tags/DevOps"" class=""mention hashtag"" rel=""nofollow noopener noreferrer"" target=""_blank"">#<span>DevOps</span></a> work? Follow us to make the most of your geeky IT career.</p>",https://infosec.exchange/@nixCraft@mastodon.social,https://mastodon.social/@nixCraft,https://infosec.exchange/@nixCraft@mastodon.social,https://media.infosec.exchange/infosecmediaeu/accounts/avatars/000/000/382/original/349b734bb362bce7.jpeg
